time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10
59.7,2105.45,6163.1,3118.22,7142.16,4230.64,6910.88,3859.2,1296.94,151.273,1111.72
59.75,2106.84,6164.54,3119.62,7143.55,4232.02,6912.27,3860.6,1298.33,152.663,1113.12
59.8,2108.24,6165.99,3121.01,7144.94,4233.41,6913.66,3861.99,1299.73,154.053,1114.53
59.85,2109.63,6167.43,3122.41,7146.33,4234.8,6915.05,3863.39,1301.12,155.443,1115.94
59.9,2111.03,6168.87,3123.81,7147.71,4236.19,6916.44,3864.79,1302.52,156.833,1117.35
59.95,2112.42,6170.31,3125.21,7149.1,4237.58,6917.83,3866.19,1303.91,158.224,1118.75
60,2113.81,6171.75,3126.6,7150.49,4238.97,6919.22,3867.58,1305.3,159.614,1120.16
60.05,2115.21,6173.19,3128,7151.88,4240.36,6920.62,3868.98,1306.7,161.004,1121.57
60.1,2116.6,6174.63,3129.4,7153.27,4241.75,6922.01,3870.38,1308.09,162.394,1122.98
60.15,2117.99,6176.07,3130.8,7154.66,4243.14,6923.4,3871.78,1309.48,163.784,1124.39
60.2,2119.39,6177.52,3132.19,7156.05,4244.52,6924.79,3873.17,1310.88,165.174,1125.79
60.25,2120.78,6178.96,3133.59,7157.44,4245.91,6926.18,3874.57,1312.27,166.564,1127.2
60.3,2122.18,6180.4,3134.99,7158.83,4247.3,6927.57,3875.97,1313.67,167.954,1128.61
60.35,2123.57,6181.84,3136.39,7160.21,4248.69,6928.96,3877.37,1315.06,169.344,1130.02
60.4,2124.96,6183.28,3137.78,7161.6,4250.08,6930.35,3878.76,1316.45,170.734,1131.43
60.45,2126.36,6184.72,3139.18,7162.99,4251.47,6931.74,3880.16,1317.85,172.124,1132.83
60.5,2127.75,6186.16,3140.58,7164.38,4252.86,6933.13,3881.56,1319.24,173.514,1134.24
60.55,2129.14,6187.6,3141.98,7165.77,4254.25,6934.52,3882.96,1320.63,174.904,1135.65
60.6,2130.54,6189.04,3143.37,7167.16,4255.64,6935.91,3884.35,1322.03,176.294,1137.06
60.65,2131.93,6190.49,3144.77,7168.55,4257.02,6937.3,3885.75,1323.42,177.684,1138.47
60.7,2133.33,6191.93,3146.17,7169.94,4258.41,6938.69,3887.15,1324.81,179.074,1139.87
60.75,2134.72,6193.37,3147.57,7171.33,4259.8,6940.08,3888.54,1326.21,180.464,1141.28
60.8,2136.11,6194.81,3148.96,7172.71,4261.19,6941.48,3889.94,1327.6,181.854,1142.69
60.85,2137.51,6196.25,3150.36,7174.1,4262.58,6942.87,3891.34,1329,183.244,1144.1
60.9,2138.9,6197.69,3151.76,7175.49,4263.97,6944.26,3892.74,1330.39,184.634,1145.51
60.95,2140.29,6199.13,3153.16,7176.88,4265.36,6945.65,3894.13,1331.78,186.024,1146.91
61,2141.69,6200.57,3154.55,7178.27,4266.75,6947.04,3895.53,1333.18,187.414,1148.32
61.05,2143.08,6202.02,3155.95,7179.66,4268.14,6948.43,3896.93,1334.57,188.804,1149.73
61.1,2144.48,6203.46,3157.35,7181.05,4269.52,6949.82,3898.33,1335.96,190.194,1151.14
61.15,2145.87,6204.9,3158.75,7182.44,4270.91,6951.21,3899.72,1337.36,191.585,1152.55
61.2,2147.26,6206.34,3160.14,7183.83,4272.3,6952.6,3901.12,1338.75,192.975,1153.95
61.25,2148.66,6207.78,3161.54,7185.21,4273.69,6953.99,3902.52,1340.15,194.365,1155.36
61.3,2150.05,6209.22,3162.94,7186.6,4275.08,6955.38,3903.92,1341.54,195.755,1156.77
61.35,2151.44,6210.66,3164.34,7187.99,4276.47,6956.77,3905.31,1342.93,197.145,1158.18
61.4,2152.84,6212.1,3165.73,7189.38,4277.86,6958.16,3906.71,1344.33,198.535,1159.59
61.45,2154.23,6213.55,3167.13,7190.77,4279.25,6959.55,3908.11,1345.72,199.925,1160.99
61.5,2155.63,6214.99,3168.53,7192.16,4280.64,6960.94,3909.51,1347.11,201.315,1162.4
61.55,2157.02,6216.43,3169.93,7193.55,4282.02,6962.34,3910.9,1348.51,202.705,1163.81
61.6,2158.41,6217.87,3171.32,7194.94,4283.41,6963.73,3912.3,1349.9,204.095,1165.22
61.65,2159.81,6219.31,3172.72,7196.33,4284.8,6965.12,3913.7,1351.29,205.485,1166.63
61.7,2161.2,6220.75,3174.12,7197.71,4286.19,6966.51,3915.09,1352.69,206.875,1168.03
61.75,2162.59,6222.19,3175.52,7199.1,4287.58,6967.9,3916.49,1354.08,208.265,1169.44
61.8,2163.99,6223.63,3176.91,7200.49,4288.97,6969.29,3917.89,1355.48,209.655,1170.85
61.85,2165.38,6225.08,3178.31,7201.88,4290.36,6970.68,3919.29,1356.87,211.045,1172.26
61.9,2166.78,6226.52,3179.71,7203.27,4291.75,6972.07,3920.68,1358.26,212.435,1173.67
61.95,2168.17,6227.96,3181.11,7204.66,4293.14,6973.46,3922.08,1359.66,213.825,1175.07
62,2169.56,6229.4,3182.5,7206.05,4294.52,6974.85,3923.48,1361.05,215.215,1176.48
62.05,2170.96,6230.84,3183.9,7207.44,4295.91,6976.24,3924.88,1362.44,216.605,1177.89
62.1,2172.35,6232.28,3185.3,7208.83,4297.3,6977.63,3926.27,1363.84,217.995,1179.3
62.15,2173.74,6233.72,3186.7,7210.21,4298.69,6979.02,3927.67,1365.23,219.385,1180.71
62.2,2175.14,6235.16,3188.1,7211.6,4300.08,6980.41,3929.07,1366.63,220.775,1182.11
62.25,2176.53,6236.6,3189.49,7212.99,4301.47,6981.8,3930.47,1368.02,222.165,1183.52
62.3,2177.93,6238.05,3190.89,7214.38,4302.86,6983.2,3931.86,1369.41,223.555,1184.93
62.35,2179.32,6239.49,3192.29,7215.77,4304.25,6984.59,3933.26,1370.81,224.945,1186.34
62.4,2180.71,6240.93,3193.69,7217.16,4305.64,6985.98,3934.66,1372.2,226.336,1187.75
62.45,2182.11,6242.37,3195.08,7218.55,4307.02,6987.37,3936.06,1373.59,227.726,1189.15
62.5,2183.5,6243.81,3196.48,7219.94,4308.41,6988.76,3937.45,1374.99,229.116,1190.56
62.55,2184.89,6245.25,3197.88,7221.33,4309.8,6990.15,3938.85,1376.38,230.506,1191.97
62.6,2186.29,6246.69,3199.28,7222.71,4311.19,6991.54,3940.25,1377.77,231.896,1193.38
62.65,2187.68,6248.13,3200.67,7224.1,4312.58,6992.93,3941.65,1379.17,233.286,1194.79
62.7,2189.08,6249.58,3202.07,7225.49,4313.97,6994.32,3943.04,1380.56,234.676,1196.19
62.75,2190.47,6251.02,3203.47,7226.88,4315.36,6995.71,3944.44,1381.96,236.066,1197.6
62.8,2191.86,6252.46,3204.87,7228.27,4316.75,6997.1,3945.84,1383.35,237.456,1199.01
62.85,2193.26,6253.9,3206.26,7229.66,4318.14,6998.49,3947.24,1384.74,238.846,1200.42
62.9,2194.65,6255.34,3207.66,7231.05,4319.52,6999.88,3948.63,1386.14,240.236,1201.83
62.95,2196.04,6256.78,3209.06,7232.44,4320.91,7001.27,3950.03,1387.53,241.626,1203.23
63,2197.44,6258.22,3210.46,7233.83,4322.3,7002.66,3951.43,1388.92,243.016,1204.64
63.05,2198.83,6259.66,3211.85,7235.21,4323.69,7004.06,3952.82,1390.32,244.406,1206.05
63.1,2200.23,6261.11,3213.25,7236.6,4325.08,7005.45,3954.22,1391.71,245.796,1207.46
63.15,2201.62,6262.55,3214.65,7237.99,4326.47,7006.84,3955.62,1393.1,247.186,1208.87
63.2,2203.01,6263.99,3216.05,7239.38,4327.86,7008.23,3957.02,1394.5,248.576,1210.27
63.25,2204.41,6265.43,3217.44,7240.77,4329.25,7009.62,3958.41,1395.89,249.966,1211.68
63.3,2205.8,6266.87,3218.84,7242.16,4330.64,7011.01,3959.81,1397.29,251.356,1213.09
63.35,2207.19,6268.31,3220.24,7243.55,4332.02,7012.4,3961.21,1398.68,252.746,1214.5
63.4,2208.59,6269.75,3221.64,7244.94,4333.41,7013.79,3962.61,1400.07,254.136,1215.91
63.45,2209.98,6271.19,3223.03,7246.33,4334.8,7015.18,3964,1401.47,255.526,1217.31
63.5,2211.38,6272.64,3224.43,7247.71,4336.19,7016.57,3965.4,1402.86,256.916,1218.72
63.55,2212.77,6274.08,3225.83,7249.1,4337.58,7017.96,3966.8,1404.25,258.306,1220.13
63.6,2214.16,6275.52,3227.23,7250.49,4338.97,7019.35,3968.2,1405.65,259.696,1221.54
63.65,2215.56,6276.96,3228.62,7251.88,4340.36,7020.74,3969.59,1407.04,261.087,1222.95
63.7,2216.95,6278.4,3230.02,7253.27,4341.75,7022.13,3970.99,1408.44,262.477,1224.35
63.75,2218.34,6279.84,3231.42,7254.66,4343.14,7023.52,3972.39,1409.83,263.867,1225.76
63.8,2219.74,6281.28,3232.82,7256.05,4344.52,7024.92,3973.79,1411.22,265.257,1227.17
63.85,2221.13,6282.72,3234.21,7257.44,4345.91,7026.31,3975.18,1412.62,266.647,1228.58
63.9,2222.53,6284.17,3235.61,7258.83,4347.3,7027.7,3976.58,1414.01,268.037,1229.99
63.95,2223.92,6285.61,3237.01,7260.21,4348.69,7029.09,3977.98,1415.4,269.427,1231.39
64,2225.31,6287.05,3238.41,7261.6,4350.08,7030.48,3979.38,1416.8,270.817,1232.8
64.05,2226.71,6288.49,3239.8,7262.99,4351.47,7031.87,3980.77,1418.19,272.207,1234.21
64.1,2228.1,6289.93,3241.2,7264.38,4352.86,7033.26,3982.17,1419.58,273.597,1235.62
64.15,2229.49,6291.37,3242.6,7265.77,4354.25,7034.65,3983.57,1420.98,274.987,1237.03
64.2,2230.89,6292.81,3244,7267.16,4355.64,7036.04,3984.96,1422.37,276.377,1238.43
64.25,2232.28,6294.26,3245.39,7268.55,4357.02,7037.43,3986.36,1423.77,277.767,1239.84
64.3,2233.68,6295.7,3246.79,7269.94,4358.41,7038.82,3987.76,1425.16,279.157,1241.25
64.35,2235.07,6297.14,3248.19,7271.33,4359.8,7040.21,3989.16,1426.55,280.547,1242.66
64.4,2236.46,6298.58,3249.59,7272.71,4361.19,7041.6,3990.55,1427.95,281.937,1244.07
64.45,2237.86,6300.02,3250.98,7274.1,4362.58,7042.99,3991.95,1429.34,283.327,1245.47
64.5,2239.25,6301.46,3252.38,7275.49,4363.97,7044.38,3993.35,1430.73,284.717,1246.88
64.55,2240.64,6302.9,3253.78,7276.88,4365.36,7045.78,3994.75,1432.13,286.107,1248.29
64.6,2242.04,6304.34,3255.18,7278.27,4366.75,7047.17,3996.14,1433.52,287.497,1249.7
64.65,2243.43,6305.79,3256.57,7279.66,4368.14,7048.56,3997.54,1434.91,288.887,1251.11
64.7,2244.83,6307.23,3257.97,7281.05,4369.52,7049.95,3998.94,1436.31,290.277,1252.51
64.75,2246.22,6308.67,3259.37,7282.44,4370.91,7051.34,4000.34,1437.7,291.667,1253.92
64.8,2247.61,6310.11,3260.77,7283.83,4372.3,7052.73,4001.73,1439.1,293.057,1255.33
64.85,2249.01,6311.55,3262.16,7285.21,4373.69,7054.12,4003.13,1440.49,294.447,1256.74
64.9,2250.4,6312.99,3263.56,7286.6,4375.08,7055.51,4004.53,1441.88,295.838,1258.15
64.95,2251.79,6314.43,3264.96,7287.99,4376.47,7056.9,4005.93,1443.28,297.228,1259.55
65,2253.19,6315.87,3266.36,7289.38,4377.86,7058.29,4007.32,1444.67,298.618,1260.96
65.05,2254.58,6317.32,3267.75,7290.77,4379.25,7059.68,4008.72,1446.06,300.008,1262.37
65.1,2255.98,6318.76,3269.15,7292.16,4380.64,7061.07,4010.12,1447.46,301.398,1263.78
65.15,2257.37,6320.2,3270.55,7293.55,4382.02,7062.46,4011.52,1448.85,302.788,1265.19
65.2,2258.76,6321.64,3271.95,7294.94,4383.41,7063.85,4012.91,1450.25,304.178,1266.59
65.25,2260.16,6323.08,3273.34,7296.33,4384.8,7065.24,4014.31,1451.64,305.568,1268
65.3,2261.55,6324.52,3274.74,7297.71,4386.19,7066.64,4015.71,1453.03,306.958,1269.41
65.35,2262.94,6325.96,3276.14,7299.1,4387.58,7068.03,4017.11,1454.43,308.348,1270.82
65.4,2264.34,6327.4,3277.54,7300.49,4388.97,7069.42,4018.5,1455.82,309.738,1272.23
65.45,2265.73,6328.85,3278.93,7301.88,4390.36,7070.81,4019.9,1457.21,311.128,1273.63
65.5,2267.13,6330.29,3280.33,7303.27,4391.75,7072.2,4021.3,1458.61,312.518,1275.04
65.55,2268.52,6331.73,3281.73,7304.66,4393.14,7073.59,4022.69,1460,313.908,1276.45
65.6,2269.91,6333.17,3283.13,7306.05,4394.52,7074.98,4024.09,1461.39,315.298,1277.86
65.65,2271.31,6334.61,3284.52,7307.44,4395.91,7076.37,4025.49,1462.79,316.688,1279.27
65.7,2272.7,6336.05,3285.92,7308.83,4397.3,7077.76,4026.89,1464.18,318.078,1280.67
65.75,2274.09,6337.49,3287.32,7310.21,4398.69,7079.15,4028.28,1465.58,319.468,1282.08
65.8,2275.49,6338.93,3288.72,7311.6,4400.08,7080.54,4029.68,1466.97,320.858,1283.49
65.85,2276.88,6340.38,3290.11,7312.99,4401.47,7081.93,4031.08,1468.36,322.248,1284.9
65.9,2278.28,6341.82,3291.51,7314.38,4402.86,7083.32,4032.48,1469.76,323.638,1286.31
65.95,2279.67,6343.26,3292.91,7315.77,4404.25,7084.71,4033.87,1471.15,325.028,1287.71
66,2281.06,6344.7,3294.31,7317.16,4405.64,7086.1,4035.27,1472.54,326.418,1289.12
66.05,2282.46,6346.14,3295.7,7318.55,4407.02,7087.5,4036.67,1473.94,327.808,1290.53
66.1,2283.85,6347.58,3297.1,7319.94,4408.41,7088.89,4038.07,1475.33,329.198,1291.94
66.15,2285.24,6349.02,3298.5,7321.33,4409.8,7090.28,4039.46,1476.73,330.588,1293.35
66.2,2286.64,6350.47,3299.9,7322.71,4411.19,7091.67,4040.86,1478.12,331.978,1294.75
66.25,2288.03,6351.91,3301.29,7324.1,4412.58,7093.06,4042.26,1479.51,333.369,1296.16
66.3,2289.43,6353.35,3302.69,7325.49,4413.97,7094.45,4043.66,1480.91,334.759,1297.57
66.35,2290.82,6354.79,3304.09,7326.88,4415.36,7095.84,4045.05,1482.3,336.149,1298.98
66.4,2292.21,6356.23,3305.49,7328.27,4416.75,7097.23,4046.45,1483.69,337.539,1300.39
66.45,2293.61,6357.67,3306.88,7329.66,4418.14,7098.62,4047.85,1485.09,338.929,1301.79
66.5,2295,6359.11,3308.28,7331.05,4419.52,7100.01,4049.25,1486.48,340.319,1303.2
66.55,2296.39,6360.55,3309.68,7332.44,4420.91,7101.4,4050.64,1487.87,341.709,1304.61
66.6,2297.79,6362,3311.08,7333.83,4422.3,7102.79,4052.04,1489.27,343.099,1306.02
66.65,2299.18,6363.44,3312.47,7335.21,4423.69,7104.18,4053.44,1490.66,344.489,1307.43
66.7,2300.58,6364.88,3313.87,7336.6,4425.08,7105.57,4054.84,1492.06,345.879,1308.83
66.75,2301.97,6366.32,3315.27,7337.99,4426.47,7106.96,4056.23,1493.45,347.269,1310.24
66.8,2303.36,6367.76,3316.67,7339.38,4427.86,7108.35,4057.63,1494.84,348.659,1311.65
66.85,2304.76,6369.2,3318.06,7340.77,4429.25,7109.75,4059.03,1496.24,350.049,1313.06
66.9,2306.15,6370.64,3319.46,7342.16,4430.64,7111.14,4060.42,1497.63,351.439,1314.47
66.95,2307.54,6372.08,3320.86,7343.55,4432.02,7112.53,4061.82,1499.02,352.829,1315.87
67,2308.94,6373.53,3322.26,7344.94,4433.41,7113.92,4063.22,1500.42,354.219,1317.28
67.05,2310.33,6374.97,3323.65,7346.33,4434.8,7115.31,4064.62,1501.81,355.609,1318.69
67.1,2311.73,6376.41,3325.05,7347.71,4436.19,7116.7,4066.01,1503.2,356.999,1320.1
67.15,2313.12,6377.85,3326.45,7349.1,4437.58,7118.09,4067.41,1504.6,358.389,1321.51
67.2,2314.51,6379.29,3327.85,7350.49,4438.97,7119.48,4068.81,1505.99,359.779,1322.91
67.25,2315.91,6380.73,3329.24,7351.88,4440.36,7120.87,4070.21,1507.39,361.169,1324.32
67.3,2317.3,6382.17,3330.64,7353.27,4441.75,7122.26,4071.6,1508.78,362.559,1325.73
67.35,2318.69,6383.62,3332.04,7354.66,4443.14,7123.65,4073,1510.17,363.949,1327.14
67.4,2320.09,6385.06,3333.44,7356.05,4444.52,7125.04,4074.4,1511.57,365.339,1328.55
67.45,2321.48,6386.5,3334.83,7357.44,4445.91,7126.43,4075.8,1512.96,366.729,1329.95
67.5,2322.88,6387.94,3336.23,7358.83,4447.3,7127.82,4077.19,1514.35,368.119,1331.36
67.55,2324.27,6389.38,3337.63,7360.21,4448.69,7129.21,4078.59,1515.75,369.509,1332.77
67.6,2325.66,6390.82,3339.03,7361.6,4450.08,7130.61,4079.99,1517.14,370.9,1334.18
67.65,2327.06,6392.26,3340.42,7362.99,4451.47,7132,4081.39,1518.54,372.29,1335.59
67.7,2328.45,6393.7,3341.82,7364.38,4452.86,7133.39,4082.78,1519.93,373.68,1336.99
67.75,2329.84,6395.15,3343.22,7365.77,4454.25,7134.78,4084.18,1521.32,375.07,1338.4
67.8,2331.24,6396.59,3344.62,7367.16,4455.64,7136.17,4085.58,1522.72,376.46,1339.81
67.85,2332.63,6398.03,3346.01,7368.55,4457.02,7137.56,4086.98,1524.11,377.85,1341.22
67.9,2334.03,6399.47,3347.41,7369.94,4458.41,7138.95,4088.37,1525.5,379.24,1342.63
67.95,2335.42,6400.91,3348.81,7371.33,4459.8,7140.34,4089.77,1526.9,380.63,1344.04
68,2336.81,6402.35,3350.21,7372.71,4461.19,7141.73,4091.17,1528.29,382.02,1345.44
68.05,2338.21,6403.79,3351.6,7374.1,4462.58,7143.12,4092.57,1529.68,383.41,1346.85
68.1,2339.6,6405.24,3353,7375.49,4463.97,7144.51,4093.96,1531.08,384.8,1348.26
68.15,2340.99,6406.68,3354.4,7376.88,4465.36,7145.9,4095.36,1532.47,386.19,1349.67
68.2,2342.39,6408.12,3355.8,7378.27,4466.75,7147.29,4096.76,1533.87,387.58,1351.08
68.25,2343.78,6409.56,3357.19,7379.66,4468.14,7148.68,4098.15,1535.26,388.97,1352.48
68.3,2345.18,6411,3358.59,7381.05,4469.52,7150.07,4099.55,1536.65,390.36,1353.89
68.35,2346.57,6412.44,3359.99,7382.44,4470.91,7151.47,4100.95,1538.05,391.75,1355.3
68.4,2347.96,6413.88,3361.39,7383.83,4472.3,7152.86,4102.35,1539.44,393.14,1356.71
68.45,2349.36,6415.32,3362.78,7385.21,4473.69,7154.25,4103.74,1540.83,394.53,1358.12
68.5,2350.75,6416.77,3364.18,7386.6,4475.08,7155.64,4105.14,1542.23,395.92,1359.52
68.55,2352.14,6418.21,3365.58,7387.99,4476.47,7157.03,4106.54,1543.62,397.31,1360.93
68.6,2353.54,6419.65,3366.98,7389.38,4477.86,7158.42,4107.94,1545.01,398.7,1362.34
68.65,2354.93,6421.09,3368.37,7390.77,4479.25,7159.81,4109.33,1546.41,400.09,1363.75
68.7,2356.33,6422.53,3369.77,7392.16,4480.64,7161.2,4110.73,1547.8,401.48,1365.16
68.75,2357.72,6423.97,3371.17,7393.55,4482.02,7162.59,4112.13,1549.2,402.87,1366.56
68.8,2359.11,6425.41,3372.57,7394.94,4483.41,7163.98,4113.53,1550.59,404.26,1367.97
68.85,2360.51,6426.86,3373.96,7396.33,4484.8,7165.37,4114.92,1551.98,405.65,1369.38
68.9,2361.9,6428.3,3375.36,7397.71,4486.19,7166.76,4116.32,1553.38,407.04,1370.79
68.95,2363.29,6429.74,3376.76,7399.1,4487.58,7168.15,4117.72,1554.77,408.43,1372.2
69,2364.69,6431.18,3378.16,7400.49,4488.97,7169.54,4119.12,1556.16,409.821,1373.6
69.05,2366.08,6432.62,3379.56,7401.88,4490.36,7170.93,4120.51,1557.56,411.211,1375.01
69.1,2367.48,6434.06,3380.95,7403.27,4491.75,7172.33,4121.91,1558.95,412.601,1376.42
69.15,2368.87,6435.5,3382.35,7404.66,4493.14,7173.72,4123.31,1560.35,413.991,1377.83
69.2,2370.26,6436.95,3383.75,7406.05,4494.52,7175.11,4124.71,1561.74,415.381,1379.24
69.25,2371.66,6438.39,3385.15,7407.44,4495.91,7176.5,4126.1,1563.13,416.771,1380.64
69.3,2373.05,6439.83,3386.54,7408.83,4497.3,7177.89,4127.5,1564.53,418.161,1382.05
69.35,2374.44,6441.27,3387.94,7410.21,4498.69,7179.28,4128.9,1565.92,419.551,1383.46
69.4,2375.84,6442.71,3389.34,7411.6,4500.08,7180.67,4130.3,1567.31,420.941,1384.87
69.45,2377.23,6444.15,3390.74,7412.99,4501.47,7182.06,4131.69,1568.71,422.331,1386.28
69.5,2378.63,6445.59,3392.13,7414.38,4502.86,7183.45,4133.09,1570.1,423.721,1387.68
69.55,2380.02,6447.03,3393.53,7415.77,4504.25,7184.84,4134.49,1571.49,425.111,1389.09
69.6,2381.41,6448.48,3394.93,7417.16,4505.64,7186.23,4135.89,1572.89,426.501,1390.5
69.65,2382.81,6449.92,3396.33,7418.55,4507.02,7187.62,4137.28,1574.28,427.891,1391.91
69.7,2384.2,6451.36,3397.72,7419.94,4508.41,7189.01,4138.68,1575.68,429.281,1393.32
69.75,2385.59,6452.8,3399.12,7421.33,4509.8,7190.4,4140.08,1577.07,430.671,1394.72
69.8,2386.99,6454.24,3400.52,7422.71,4511.19,7191.79,4141.47,1578.46,432.061,1396.13
69.85,2388.38,6455.68,3401.92,7424.1,4512.58,7193.19,4142.87,1579.86,433.451,1397.54
69.9,2389.78,6457.12,3403.31,7425.49,4513.97,7194.58,4144.27,1581.25,434.841,1398.95
69.95,2391.17,6458.57,3404.71,7426.88,4515.36,7195.97,4145.67,1582.64,436.231,1400.36
70,2392.56,6460.01,3406.11,7428.27,4516.75,7197.36,4147.06,1584.04,437.621,1401.76
70.05,2393.96,6461.45,3407.51,7429.66,4518.14,7198.75,4148.46,1585.43,439.011,1403.17
70.1,2395.35,6462.89,3408.9,7431.05,4519.52,7200.14,4149.86,1586.82,440.401,1404.58
70.15,2396.74,6464.33,3410.3,7432.44,4520.91,7201.53,4151.26,1588.22,441.791,1405.99
70.2,2398.14,6465.77,3411.7,7433.83,4522.3,7202.92,4152.65,1589.61,443.181,1407.4
70.25,2399.53,6467.21,3413.1,7435.21,4523.69,7204.31,4154.05,1591.01,444.571,1408.8
70.3,2400.93,6468.66,3414.49,7436.6,4525.08,7205.7,4155.45,1592.4,445.961,1410.21
70.35,2402.32,6470.1,3415.89,7437.99,4526.47,7207.09,4156.85,1593.79,447.351,1411.62
70.4,2403.71,6471.54,3417.29,7439.38,4527.86,7208.48,4158.24,1595.19,448.742,1413.03
70.45,2405.11,6472.98,3418.69,7440.77,4529.25,7209.87,4159.64,1596.58,450.132,1414.44
70.5,2406.5,6474.42,3420.08,7442.16,4530.64,7211.26,4161.04,1597.97,451.522,1415.84
70.55,2407.89,6475.86,3421.48,7443.55,4532.02,7212.65,4162.44,1599.37,452.912,1417.25
70.6,2409.29,6477.3,3422.88,7444.94,4533.41,7214.04,4163.83,1600.76,454.302,1418.66
70.65,2410.68,6478.74,3424.28,7446.33,4534.8,7215.44,4165.23,1602.15,455.692,1420.07
70.7,2412.07,6480.19,3425.67,7447.71,4536.19,7216.83,4166.63,1603.55,457.082,1421.48
70.75,2413.47,6481.63,3427.07,7449.1,4537.58,7218.22,4168.03,1604.94,458.472,1422.89
70.8,2414.86,6483.07,3428.47,7450.49,4538.97,7219.61,4169.42,1606.34,459.862,1424.29
70.85,2416.26,6484.51,3429.87,7451.88,4540.36,7221,4170.82,1607.73,461.252,1425.7
70.9,2417.65,6485.95,3431.26,7453.27,4541.75,7222.39,4172.22,1609.12,462.642,1427.11
70.95,2419.04,6487.39,3432.66,7454.66,4543.14,7223.78,4173.62,1610.52,464.032,1428.52
71,2420.44,6488.83,3434.06,7456.05,4544.52,7225.17,4175.01,1611.91,465.422,1429.93
71.05,2421.83,6490.28,3435.46,7457.44,4545.91,7226.56,4176.41,1613.3,466.812,1431.33
71.1,2423.22,6491.72,3436.85,7458.83,4547.3,7227.95,4177.81,1614.7,468.202,1432.74
71.15,2424.62,6493.16,3438.25,7460.21,4548.69,7229.34,4179.21,1616.09,469.592,1434.15
71.2,2426.01,6494.6,3439.65,7461.6,4550.08,7230.73,4180.6,1617.49,470.982,1435.56
71.25,2427.41,6496.04,3441.05,7462.99,4551.47,7232.12,4182,1618.88,472.372,1436.97
71.3,2428.8,6497.48,3442.44,7464.38,4552.86,7233.51,4183.4,1620.27,473.762,1438.37
71.35,2430.19,6498.92,3443.84,7465.77,4554.25,7234.9,4184.8,1621.67,475.152,1439.78
71.4,2431.59,6500.37,3445.24,7467.16,4555.64,7236.3,4186.19,1623.06,476.542,1441.19
71.45,2432.98,6501.81,3446.64,7468.55,4557.02,7237.69,4187.59,1624.45,477.932,1442.6
71.5,2434.37,6503.25,3448.03,7469.94,4558.41,7239.08,4188.99,1625.85,479.322,1444.01
71.55,2435.77,6504.69,3449.43,7471.33,4559.8,7240.47,4190.38,1627.24,480.712,1445.41
71.6,2437.16,6506.13,3450.83,7472.71,4561.19,7241.86,4191.78,1628.63,482.102,1446.82
71.65,2438.56,6507.57,3452.23,7474.1,4562.58,7243.25,4193.18,1630.03,483.492,1448.23
71.7,2439.95,6509.01,3453.62,7475.49,4563.97,7244.64,4194.58,1631.42,484.882,1449.64
71.75,2441.34,6510.46,3455.02,7476.88,4565.36,7246.03,4195.97,1632.82,486.272,1451.05
71.8,2442.74,6511.9,3456.42,7478.27,4566.75,7247.42,4197.37,1634.21,487.662,1452.45
71.85,2444.13,6513.34,3457.82,7479.66,4568.14,7248.81,4198.77,1635.6,489.052,1453.86
71.9,2445.52,6514.78,3459.21,7481.05,4569.52,7250.2,4200.17,1637,490.443,1455.27
71.95,2446.92,6516.22,3460.61,7482.44,4570.91,7251.59,4201.56,1638.39,491.833,1456.68
72,2448.31,6517.66,3462.01,7483.83,4572.3,7252.98,4202.96,1639.78,493.223,1458.09
72.05,2449.71,6519.1,3463.41,7485.21,4573.69,7254.37,4204.36,1641.18,494.613,1459.49
72.1,2451.1,6520.55,3464.8,7486.6,4575.08,7255.76,4205.76,1642.57,496.003,1460.9
72.15,2452.49,6521.99,3466.2,7487.99,4576.47,7257.16,4207.15,1643.96,497.393,1462.31
72.2,2453.89,6523.43,3467.6,7489.38,4577.86,7258.55,4208.55,1645.36,498.783,1463.72
72.25,2455.28,6524.87,3469,7490.77,4579.25,7259.94,4209.95,1646.75,500.173,1465.13
72.3,2456.67,6526.31,3470.39,7492.16,4580.64,7261.33,4211.35,1648.15,501.563,1466.53
72.35,2458.07,6527.75,3471.79,7493.55,4582.02,7262.72,4212.74,1649.54,502.953,1467.94
72.4,2459.46,6529.19,3473.19,7494.94,4583.41,7264.11,4214.14,1650.93,504.343,1469.35
72.45,2460.86,6530.63,3474.59,7496.33,4584.8,7265.5,4215.54,1652.33,505.733,1470.76
72.5,2462.25,6532.08,3475.99,7497.71,4586.19,7266.89,4216.94,1653.72,507.123,1472.17
72.55,2463.64,6533.52,3477.38,7499.1,4587.58,7268.28,4218.33,1655.11,508.513,1473.57
72.6,2465.04,6534.96,3478.78,7500.49,4588.97,7269.67,4219.73,1656.51,509.903,1474.98
72.65,2466.43,6536.4,3480.18,7501.88,4590.36,7271.06,4221.13,1657.9,511.293,1476.39
72.7,2467.82,6537.84,3481.58,7503.27,4591.75,7272.45,4222.53,1659.3,512.683,1477.8
72.75,2469.22,6539.28,3482.97,7504.66,4593.14,7273.84,4223.92,1660.69,514.073,1479.21
72.8,2470.61,6540.72,3484.37,7506.05,4594.52,7275.23,4225.32,1662.08,515.463,1480.61
72.85,2472.01,6542.17,3485.77,7507.44,4595.91,7276.62,4226.72,1663.48,516.853,1482.02
