time,N1,N2,N3,N4,N5,N6,N7
160.1,7631.17,4796.96,9499.31,310.492,503.408,6293,9595.67
160.15,7632.56,4798.35,9500.71,311.877,504.797,6294.4,9597.07
160.2,7633.95,4799.74,9502.11,313.261,506.186,6295.8,9598.47
160.25,7635.34,4801.13,9503.51,314.645,507.575,6297.19,9599.87
160.3,7636.73,4802.52,9504.91,316.029,508.964,6298.59,9601.27
160.35,7638.11,4803.91,9506.3,317.414,510.353,6299.99,9602.67
160.4,7639.5,4805.31,9507.7,318.798,511.742,6301.39,9604.07
160.45,7640.89,4806.7,9509.1,320.182,513.131,6302.79,9605.47
160.5,7642.28,4808.09,9510.5,321.566,514.52,6304.19,9606.86
160.55,7643.67,4809.48,9511.9,322.95,515.908,6305.58,9608.26
160.6,7645.06,4810.87,9513.3,324.335,517.297,6306.98,9609.66
160.65,7646.45,4812.26,9514.7,325.719,518.686,6308.38,9611.06
160.7,7647.84,4813.65,9516.1,327.103,520.075,6309.78,9612.46
160.75,7649.23,4815.04,9517.49,328.487,521.464,6311.18,9613.86
160.8,7650.61,4816.43,9518.89,329.872,522.853,6312.58,9615.26
160.85,7652,4817.83,9520.29,331.256,524.242,6313.97,9616.66
160.9,7653.39,4819.22,9521.69,332.64,525.631,6315.37,9618.06
160.95,7654.78,4820.61,9523.09,334.024,527.02,6316.77,9619.46
161,7656.17,4822,9524.49,335.408,528.408,6318.17,9620.86
161.05,7657.56,4823.39,9525.89,336.793,529.797,6319.57,9622.26
161.1,7658.95,4824.78,9527.29,338.177,531.186,6320.97,9623.66
161.15,7660.34,4826.17,9528.69,339.561,532.575,6322.36,9625.06
161.2,7661.73,4827.56,9530.08,340.945,533.964,6323.76,9626.46
161.25,7663.11,4828.95,9531.48,342.33,535.353,6325.16,9627.86
161.3,7664.5,4830.35,9532.88,343.714,536.742,6326.56,9629.26
161.35,7665.89,4831.74,9534.28,345.098,538.131,6327.96,9630.66
161.4,7667.28,4833.13,9535.68,346.482,539.52,6329.36,9632.06
161.45,7668.67,4834.52,9537.08,347.866,540.908,6330.75,9633.46
161.5,7670.06,4835.91,9538.48,349.251,542.297,6332.15,9634.86
161.55,7671.45,4837.3,9539.88,350.635,543.686,6333.55,9636.26
161.6,7672.84,4838.69,9541.27,352.019,545.075,6334.95,9637.66
161.65,7674.23,4840.08,9542.67,353.403,546.464,6336.35,9639.06
161.7,7675.61,4841.48,9544.07,354.788,547.853,6337.75,9640.46
161.75,7677,4842.87,9545.47,356.172,549.242,6339.15,9641.86
161.8,7678.39,4844.26,9546.87,357.556,550.631,6340.54,9643.26
161.85,7679.78,4845.65,9548.27,358.94,552.02,6341.94,9644.66
161.9,7681.17,4847.04,9549.67,360.324,553.408,6343.34,9646.05
161.95,7682.56,4848.43,9551.07,361.709,554.797,6344.74,9647.45
162,7683.95,4849.82,9552.47,363.093,556.186,6346.14,9648.85
162.05,7685.34,4851.21,9553.86,364.477,557.575,6347.54,9650.25
162.1,7686.73,4852.6,9555.26,365.861,558.964,6348.93,9651.65
162.15,7688.11,4854,9556.66,367.246,560.353,6350.33,9653.05
162.2,7689.5,4855.39,9558.06,368.63,561.742,6351.73,9654.45
162.25,7690.89,4856.78,9559.46,370.014,563.131,6353.13,9655.85
162.3,7692.28,4858.17,9560.86,371.398,564.52,6354.53,9657.25
162.35,7693.67,4859.56,9562.26,372.783,565.908,6355.93,9658.65
162.4,7695.06,4860.95,9563.66,374.167,567.297,6357.32,9660.05
162.45,7696.45,4862.34,9565.05,375.551,568.686,6358.72,9661.45
162.5,7697.84,4863.73,9566.45,376.935,570.075,6360.12,9662.85
162.55,7699.23,4865.12,9567.85,378.32,571.464,6361.52,9664.25
162.6,7700.61,4866.52,9569.25,379.704,572.853,6362.92,9665.65
162.65,7702,4867.91,9570.65,381.088,574.242,6364.32,9667.05
162.7,7703.39,4869.3,9572.05,382.472,575.631,6365.71,9668.45
162.75,7704.78,4870.69,9573.45,383.856,577.02,6367.11,9669.85
162.8,7706.17,4872.08,9574.85,385.241,578.408,6368.51,9671.25
162.85,7707.56,4873.47,9576.24,386.625,579.797,6369.91,9672.65
162.9,7708.95,4874.86,9577.64,388.009,581.186,6371.31,9674.05
162.95,7710.34,4876.25,9579.04,389.393,582.575,6372.71,9675.45
163,7711.73,4877.65,9580.44,390.778,583.964,6374.1,9676.85
163.05,7713.11,4879.04,9581.84,392.162,585.353,6375.5,9678.25
163.1,7714.5,4880.43,9583.24,393.546,586.742,6376.9,9679.65
163.15,7715.89,4881.82,9584.64,394.93,588.131,6378.3,9681.05
163.2,7717.28,4883.21,9586.04,396.315,589.52,6379.7,9682.45
163.25,7718.67,4884.6,9587.44,397.699,590.908,6381.1,9683.85
163.3,7720.06,4885.99,9588.83,399.083,592.297,6382.49,9685.24
163.35,7721.45,4887.38,9590.23,400.467,593.686,6383.89,9686.64
163.4,7722.84,4888.77,9591.63,401.852,595.075,6385.29,9688.04
163.45,7724.23,4890.17,9593.03,403.236,596.464,6386.69,9689.44
163.5,7725.61,4891.56,9594.43,404.62,597.853,6388.09,9690.84
163.55,7727,4892.95,9595.83,406.004,599.242,6389.49,9692.24
163.6,7728.39,4894.34,9597.23,407.389,600.631,6390.89,9693.64
163.65,7729.78,4895.73,9598.63,408.773,602.02,6392.28,9695.04
163.7,7731.17,4897.12,9600.02,410.157,603.408,6393.68,9696.44
163.75,7732.56,4898.51,9601.42,411.541,604.797,6395.08,9697.84
163.8,7733.95,4899.9,9602.82,412.925,606.186,6396.48,9699.24
163.85,7735.34,4901.29,9604.22,414.31,607.575,6397.88,9700.64
163.9,7736.73,4902.69,9605.62,415.694,608.964,6399.28,9702.04
163.95,7738.11,4904.08,9607.02,417.078,610.353,6400.67,9703.44
164,7739.5,4905.47,9608.42,418.462,611.742,6402.07,9704.84
164.05,7740.89,4906.86,9609.82,419.847,613.131,6403.47,9706.24
164.1,7742.28,4908.25,9611.21,421.231,614.52,6404.87,9707.64
164.15,7743.67,4909.64,9612.61,422.615,615.908,6406.27,9709.04
164.2,7745.06,4911.03,9614.01,423.999,617.297,6407.67,9710.44
164.25,7746.45,4912.42,9615.41,425.384,618.686,6409.06,9711.84
164.3,7747.84,4913.81,9616.81,426.768,620.075,6410.46,9713.24
164.35,7749.23,4915.21,9618.21,428.152,621.464,6411.86,9714.64
164.4,7750.61,4916.6,9619.61,429.536,622.853,6413.26,9716.04
164.45,7752,4917.99,9621.01,430.921,624.242,6414.66,9717.44
164.5,7753.39,4919.38,9622.41,432.305,625.631,6416.06,9718.84
164.55,7754.78,4920.77,9623.8,433.689,627.02,6417.45,9720.24
164.6,7756.17,4922.16,9625.2,435.073,628.408,6418.85,9721.64
164.65,7757.56,4923.55,9626.6,436.458,629.797,6420.25,9723.03
164.7,7758.95,4924.94,9628,437.842,631.186,6421.65,9724.43
164.75,7760.34,4926.34,9629.4,439.226,632.575,6423.05,9725.83
164.8,7761.73,4927.73,9630.8,440.61,633.964,6424.45,9727.23
164.85,7763.11,4929.12,9632.2,441.995,635.353,6425.85,9728.63
164.9,7764.5,4930.51,9633.6,443.379,636.742,6427.24,9730.03
164.95,7765.89,4931.9,9634.99,444.763,638.131,6428.64,9731.43
165,7767.28,4933.29,9636.39,446.147,639.52,6430.04,9732.83
165.05,7768.67,4934.68,9637.79,447.532,640.908,6431.44,9734.23
165.1,7770.06,4936.07,9639.19,448.916,642.297,6432.84,9735.63
165.15,7771.45,4937.46,9640.59,450.3,643.686,6434.24,9737.03
165.2,7772.84,4938.86,9641.99,451.684,645.075,6435.63,9738.43
165.25,7774.23,4940.25,9643.39,453.069,646.464,6437.03,9739.83
165.3,7775.61,4941.64,9644.79,454.453,647.853,6438.43,9741.23
165.35,7777,4943.03,9646.18,455.837,649.242,6439.83,9742.63
165.4,7778.39,4944.42,9647.58,457.221,650.631,6441.23,9744.03
165.45,7779.78,4945.81,9648.98,458.606,652.02,6442.63,9745.43
165.5,7781.17,4947.2,9650.38,459.99,653.408,6444.02,9746.83
165.55,7782.56,4948.59,9651.78,461.374,654.797,6445.42,9748.23
165.6,7783.95,4949.98,9653.18,462.759,656.186,6446.82,9749.63
165.65,7785.34,4951.38,9654.58,464.143,657.575,6448.22,9751.03
165.7,7786.73,4952.77,9655.98,465.527,658.964,6449.62,9752.43
165.75,7788.11,4954.16,9657.37,466.911,660.353,6451.02,9753.83
165.8,7789.5,4955.55,9658.77,468.296,661.742,6452.41,9755.23
165.85,7790.89,4956.94,9660.17,469.68,663.131,6453.81,9756.63
165.9,7792.28,4958.33,9661.57,471.064,664.52,6455.21,9758.03
165.95,7793.67,4959.72,9662.97,472.448,665.908,6456.61,9759.43
166,7795.06,4961.11,9664.37,473.833,667.297,6458.01,9760.82
166.05,7796.45,4962.51,9665.77,475.217,668.686,6459.41,9762.22
166.1,7797.84,4963.9,9667.17,476.601,670.075,6460.81,9763.62
166.15,7799.23,4965.29,9668.57,477.985,671.464,6462.2,9765.02
166.2,7800.61,4966.68,9669.96,479.37,672.853,6463.6,9766.42
166.25,7802,4968.07,9671.36,480.754,674.242,6465,9767.82
166.3,7803.39,4969.46,9672.76,482.138,675.631,6466.4,9769.22
166.35,7804.78,4970.85,9674.16,483.522,677.02,6467.8,9770.62
166.4,7806.17,4972.24,9675.56,484.907,678.408,6469.2,9772.02
166.45,7807.56,4973.63,9676.96,486.291,679.797,6470.59,9773.42
166.5,7808.95,4975.03,9678.36,487.675,681.186,6471.99,9774.82
166.55,7810.34,4976.42,9679.76,489.059,682.575,6473.39,9776.22
166.6,7811.73,4977.81,9681.15,490.444,683.964,6474.79,9777.62
166.65,7813.11,4979.2,9682.55,491.828,685.353,6476.19,9779.02
166.7,7814.5,4980.59,9683.95,493.212,686.742,6477.59,9780.42
166.75,7815.89,4981.98,9685.35,494.597,688.131,6478.98,9781.82
166.8,7817.28,4983.37,9686.75,495.981,689.52,6480.38,9783.22
166.85,7818.67,4984.76,9688.15,497.365,690.908,6481.78,9784.62
166.9,7820.06,4986.15,9689.55,498.749,692.297,6483.18,9786.02
166.95,7821.45,4987.55,9690.95,500.134,693.686,6484.58,9787.42
167,7822.84,4988.94,9692.34,501.518,695.075,6485.98,9788.82
167.05,7824.23,4990.33,9693.74,502.902,696.464,6487.37,9790.22
167.1,7825.61,4991.72,9695.14,504.286,697.853,6488.77,9791.62
167.15,7827,4993.11,9696.54,505.671,699.242,6490.17,9793.02
167.2,7828.39,4994.5,9697.94,507.055,700.631,6491.57,9794.42
167.25,7829.78,4995.89,9699.34,508.439,702.02,6492.97,9795.82
167.3,7831.17,4997.28,9700.74,509.823,703.408,6494.37,9797.21
167.35,7832.56,4998.68,9702.14,511.208,704.797,6495.77,9798.61
167.4,7833.95,5000.07,9703.53,512.592,706.186,6497.16,9800.01
167.45,7835.34,5001.46,9704.93,513.976,707.575,6498.56,9801.41
167.5,7836.73,5002.85,9706.33,515.361,708.964,6499.96,9802.81
167.55,7838.11,5004.24,9707.73,516.745,710.353,6501.36,9804.21
167.6,7839.5,5005.63,9709.13,518.129,711.742,6502.76,9805.61
167.65,7840.89,5007.02,9710.53,519.513,713.131,6504.16,9807.01
167.7,7842.28,5008.41,9711.93,520.898,714.52,6505.55,9808.41
167.75,7843.67,5009.8,9713.33,522.282,715.908,6506.95,9809.81
167.8,7845.06,5011.2,9714.73,523.666,717.297,6508.35,9811.21
167.85,7846.45,5012.59,9716.12,525.05,718.686,6509.75,9812.61
167.9,7847.84,5013.98,9717.52,526.435,720.075,6511.15,9814.01
167.95,7849.23,5015.37,9718.92,527.819,721.464,6512.55,9815.41
168,7850.61,5016.76,9720.32,529.203,722.853,6513.94,9816.81
168.05,7852,5018.15,9721.72,530.588,724.242,6515.34,9818.21
168.1,7853.39,5019.54,9723.12,531.972,725.631,6516.74,9819.61
168.15,7854.78,5020.93,9724.52,533.356,727.02,6518.14,9821.01
168.2,7856.17,5022.32,9725.92,534.74,728.408,6519.54,9822.41
168.25,7857.56,5023.72,9727.31,536.125,729.797,6520.94,9823.81
168.3,7858.95,5025.11,9728.71,537.509,731.186,6522.33,9825.21
168.35,7860.34,5026.5,9730.11,538.893,732.575,6523.73,9826.61
168.4,7861.73,5027.89,9731.51,540.277,733.964,6525.13,9828.01
168.45,7863.11,5029.28,9732.91,541.662,735.353,6526.53,9829.41
168.5,7864.5,5030.67,9734.31,543.046,736.742,6527.93,9830.81
168.55,7865.89,5032.06,9735.71,544.43,738.131,6529.33,9832.2
168.6,7867.28,5033.45,9737.11,545.815,739.52,6530.73,9833.6
168.65,7868.67,5034.84,9738.5,547.199,740.908,6532.12,9835
168.7,7870.06,5036.24,9739.9,548.583,742.297,6533.52,9836.4
168.75,7871.45,5037.63,9741.3,549.967,743.686,6534.92,9837.8
168.8,7872.84,5039.02,9742.7,551.352,745.075,6536.32,9839.2
168.85,7874.23,5040.41,9744.1,552.736,746.464,6537.72,9840.6
168.9,7875.61,5041.8,9745.5,554.12,747.853,6539.12,9842
168.95,7877,5043.19,9746.9,555.505,749.242,6540.51,9843.4
169,7878.39,5044.58,9748.3,556.889,750.631,6541.91,9844.8
169.05,7879.78,5045.97,9749.69,558.273,752.02,6543.31,9846.2
169.1,7881.17,5047.37,9751.09,559.657,753.408,6544.71,9847.6
169.15,7882.56,5048.76,9752.49,561.042,754.797,6546.11,9849
169.2,7883.95,5050.15,9753.89,562.426,756.186,6547.51,9850.4
169.25,7885.34,5051.54,9755.29,563.81,757.575,6548.9,9851.8
169.3,7886.73,5052.93,9756.69,565.195,758.964,6550.3,9853.2
169.35,7888.11,5054.32,9758.09,566.579,760.353,6551.7,9854.6
169.4,7889.5,5055.71,9759.49,567.963,761.742,6553.1,9856
169.45,7890.89,5057.1,9760.89,569.347,763.131,6554.5,9857.4
169.5,7892.28,5058.49,9762.28,570.732,764.52,6555.9,9858.8
169.55,7893.67,5059.89,9763.68,572.116,765.908,6557.3,9860.2
169.6,7895.06,5061.28,9765.08,573.5,767.297,6558.69,9861.6
169.65,7896.45,5062.67,9766.48,574.885,768.686,6560.09,9863
169.7,7897.84,5064.06,9767.88,576.269,770.075,6561.49,9864.4
169.75,7899.23,5065.45,9769.28,577.653,771.464,6562.89,9865.79
169.8,7900.61,5066.84,9770.68,579.037,772.853,6564.29,9867.19
169.85,7902,5068.23,9772.08,580.422,774.242,6565.69,9868.59
169.9,7903.39,5069.62,9773.47,581.806,775.631,6567.08,9869.99
169.95,7904.78,5071.01,9774.87,583.19,777.02,6568.48,9871.39
170,7906.17,5072.41,9776.27,584.575,778.408,6569.88,9872.79
170.05,7907.56,5073.8,9777.67,585.959,779.797,6571.28,9874.19
170.1,7908.95,5075.19,9779.07,587.343,781.186,6572.68,9875.59
170.15,7910.34,5076.58,9780.47,588.727,782.575,6574.08,9876.99
170.2,7911.73,5077.97,9781.87,590.112,783.964,6575.47,9878.39
170.25,7913.11,5079.36,9783.27,591.496,785.353,6576.87,9879.79
170.3,7914.5,5080.75,9784.66,592.88,786.742,6578.27,9881.19
170.35,7915.89,5082.14,9786.06,594.265,788.131,6579.67,9882.59
170.4,7917.28,5083.53,9787.46,595.649,789.52,6581.07,9883.99
170.45,7918.67,5084.93,9788.86,597.033,790.908,6582.47,9885.39
170.5,7920.06,5086.32,9790.26,598.417,792.297,6583.87,9886.79
170.55,7921.45,5087.71,9791.66,599.802,793.686,6585.26,9888.19
170.6,7922.84,5089.1,9793.06,601.186,795.075,6586.66,9889.59
170.65,7924.23,5090.49,9794.46,602.57,796.464,6588.06,9890.99
170.7,7925.61,5091.88,9795.85,603.955,797.853,6589.46,9892.39
170.75,7927,5093.27,9797.25,605.339,799.242,6590.86,9893.79
170.8,7928.39,5094.66,9798.65,606.723,800.631,6592.26,9895.19
170.85,7929.78,5096.06,9800.05,608.108,802.02,6593.65,9896.59
170.9,7931.17,5097.45,9801.45,609.492,803.408,6595.05,9897.99
170.95,7932.56,5098.84,9802.85,610.876,804.797,6596.45,9899.39
171,7933.95,5100.23,9804.25,612.26,806.186,6597.85,9900.78
171.05,7935.34,5101.62,9805.65,613.645,807.575,6599.25,9902.18
171.1,7936.73,5103.01,9807.04,615.029,808.964,6600.65,9903.58
171.15,7938.11,5104.4,9808.44,616.413,810.353,6602.04,9904.98
171.2,7939.5,5105.79,9809.84,617.798,811.742,6603.44,9906.38
171.25,7940.89,5107.18,9811.24,619.182,813.131,6604.84,9907.78
171.3,7942.28,5108.58,9812.64,620.566,814.52,6606.24,9909.18
171.35,7943.67,5109.97,9814.04,621.951,815.908,6607.64,9910.58
171.4,7945.06,5111.36,9815.44,623.335,817.297,6609.04,9911.98
171.45,7946.45,5112.75,9816.84,624.719,818.686,6610.44,9913.38
171.5,7947.84,5114.14,9818.24,626.103,820.075,6611.83,9914.78
171.55,7949.23,5115.53,9819.63,627.488,821.464,6613.23,9916.18
171.6,7950.61,5116.92,9821.03,628.872,822.853,6614.63,9917.58
171.65,7952,5118.31,9822.43,630.256,824.242,6616.03,9918.98
171.7,7953.39,5119.7,9823.83,631.641,825.631,6617.43,9920.38
171.75,7954.78,5121.1,9825.23,633.025,827.02,6618.83,9921.78
171.8,7956.17,5122.49,9826.63,634.409,828.408,6620.22,9923.18
171.85,7957.56,5123.88,9828.03,635.794,829.797,6621.62,9924.58
171.9,7958.95,5125.27,9829.43,637.178,831.186,6623.02,9925.98
171.95,7960.34,5126.66,9830.82,638.562,832.575,6624.42,9927.38
172,7961.73,5128.05,9832.22,639.946,833.964,6625.82,9928.78
172.05,7963.11,5129.44,9833.62,641.331,835.353,6627.22,9930.18
172.1,7964.5,5130.83,9835.02,642.715,836.742,6628.62,9931.58
172.15,7965.89,5132.23,9836.42,644.099,838.131,6630.01,9932.97
172.2,7967.28,5133.62,9837.82,645.484,839.52,6631.41,9934.37
172.25,7968.67,5135.01,9839.22,646.868,840.908,6632.81,9935.77
172.3,7970.06,5136.4,9840.62,648.252,842.297,6634.21,9937.17
172.35,7971.45,5137.79,9842.01,649.637,843.686,6635.61,9938.57
172.4,7972.84,5139.18,9843.41,651.021,845.075,6637.01,9939.97
172.45,7974.23,5140.57,9844.81,652.405,846.464,6638.4,9941.37
172.5,7975.61,5141.96,9846.21,653.789,847.853,6639.8,9942.77
172.55,7977,5143.35,9847.61,655.174,849.242,6641.2,9944.17
172.6,7978.39,5144.75,9849.01,656.558,850.631,6642.6,9945.57
172.65,7979.78,5146.14,9850.41,657.942,852.02,6644,9946.97
172.7,7981.17,5147.53,9851.81,659.327,853.408,6645.4,9948.37
172.75,7982.56,5148.92,9853.2,660.711,854.797,6646.79,9949.77
172.8,7983.95,5150.31,9854.6,662.095,856.186,6648.19,9951.17
172.85,7985.34,5151.7,9856,663.48,857.575,6649.59,9952.57
172.9,7986.73,5153.09,9857.4,664.864,858.964,6650.99,9953.97
172.95,7988.11,5154.48,9858.8,666.248,860.353,6652.39,9955.37
173,7989.5,5155.87,9860.2,667.633,861.742,6653.79,9956.77
173.05,7990.89,5157.27,9861.6,669.017,863.131,6655.19,9958.17
173.1,7992.28,5158.66,9863,670.401,864.52,6656.58,9959.57
173.15,7993.67,5160.05,9864.39,671.786,865.908,6657.98,9960.97
173.2,7995.06,5161.44,9865.79,673.17,867.297,6659.38,9962.37
173.25,7996.45,5162.83,9867.19,674.554,868.686,6660.78,9963.77
173.3,7997.84,5164.22,9868.59,675.938,870.075,6662.18,9965.16
173.35,7999.23,5165.61,9869.99,677.323,871.464,6663.58,9966.56
173.4,8000.61,5167,9871.39,678.707,872.853,6664.97,9967.96
173.45,8002,5168.39,9872.79,680.091,874.242,6666.37,9969.36
173.5,8003.39,5169.79,9874.19,681.476,875.631,6667.77,9970.76
173.55,8004.78,5171.18,9875.58,682.86,877.02,6669.17,9972.16
173.6,8006.17,5172.57,9876.98,684.244,878.408,6670.57,9973.56
173.65,8007.56,5173.96,9878.38,685.629,879.797,6671.97,9974.96
173.7,8008.95,5175.35,9879.78,687.013,881.186,6673.37,9976.36
173.75,8010.34,5176.74,9881.18,688.397,882.575,6674.76,9977.76
173.8,8011.73,5178.13,9882.58,689.782,883.964,6676.16,9979.16
173.85,8013.11,5179.52,9883.98,691.166,885.353,6677.56,9980.56
173.9,8014.5,5180.92,9885.38,692.55,886.742,6678.96,9981.96
173.95,8015.89,5182.31,9886.78,693.935,888.131,6680.36,9983.36
174,8017.28,5183.7,9888.17,695.319,889.52,6681.76,9984.76
174.05,8018.67,5185.09,9889.57,696.703,890.908,6683.15,9986.16
174.1,8020.06,5186.48,9890.97,698.088,892.297,6684.55,9987.56
174.15,8021.45,5187.87,9892.37,699.472,893.686,6685.95,9988.96
174.2,8022.84,5189.26,9893.77,700.856,895.075,6687.35,9990.36
174.25,8024.23,5190.65,9895.17,702.24,896.464,6688.75,9991.76
174.3,8025.61,5192.04,9896.57,703.625,897.853,6690.15,9993.16
174.35,8027,5193.44,9897.97,705.009,899.242,6691.54,9994.56
174.4,8028.39,5194.83,9899.36,706.393,900.631,6692.94,9995.96
174.45,8029.78,5196.22,9900.76,707.778,902.02,6694.34,9997.35
174.5,8031.17,5197.61,9902.16,709.162,903.408,6695.74,9998.75
174.55,8032.56,5199,9903.56,710.546,904.797,6697.14,0.153906
174.6,8033.95,5200.39,9904.96,711.931,906.186,6698.54,1.55346
174.65,8035.34,5201.78,9906.36,713.315,907.575,6699.94,2.95302
174.7,8036.73,5203.17,9907.76,714.699,908.964,6701.33,4.35257
174.75,8038.11,5204.56,9909.16,716.084,910.353,6702.73,5.75212
174.8,8039.5,5205.96,9910.55,717.468,911.742,6704.13,7.15168
174.85,8040.89,5207.35,9911.95,718.852,913.131,6705.53,8.55123
174.9,8042.28,5208.74,9913.35,720.237,914.52,6706.93,9.95078
174.95,8043.67,5210.13,9914.75,721.621,915.908,6708.33,11.3503
175,8045.06,5211.52,9916.15,723.005,917.297,6709.72,12.7499
175.05,8046.45,5212.91,9917.55,724.39,918.686,6711.12,14.1494
175.1,8047.84,5214.3,9918.95,725.774,920.075,6712.52,15.549
175.15,8049.23,5215.69,9920.35,727.158,921.464,6713.92,16.9485
175.2,8050.61,5217.08,9921.74,728.543,922.853,6715.32,18.3481
175.25,8052,5218.48,9923.14,729.927,924.242,6716.72,19.7476
175.3,8053.39,5219.87,9924.54,731.311,925.631,6718.12,21.1472
175.35,8054.78,5221.26,9925.94,732.696,927.02,6719.51,22.5467
175.4,8056.17,5222.65,9927.34,734.08,928.408,6720.91,23.9463
175.45,8057.56,5224.04,9928.74,735.464,929.797,6722.31,25.3458
175.5,8058.95,5225.43,9930.14,736.849,931.186,6723.71,26.7454
175.55,8060.34,5226.82,9931.54,738.233,932.575,6725.11,28.1449
175.6,8061.73,5228.21,9932.93,739.617,933.964,6726.51,29.5445
175.65,8063.11,5229.6,9934.33,741.002,935.353,6727.9,30.944
175.7,8064.5,5231,9935.73,742.386,936.742,6729.3,32.3436
175.75,8065.89,5232.39,9937.13,743.77,938.131,6730.7,33.7431
175.8,8067.28,5233.78,9938.53,745.155,939.52,6732.1,35.1427
175.85,8068.67,5235.17,9939.93,746.539,940.908,6733.5,36.5422
175.9,8070.06,5236.56,9941.33,747.923,942.297,6734.9,37.9418
175.95,8071.45,5237.95,9942.73,749.308,943.686,6736.3,39.3413
176,8072.84,5239.34,9944.12,750.692,945.075,6737.69,40.7408
176.05,8074.23,5240.73,9945.52,752.076,946.464,6739.09,42.1404
176.1,8075.61,5242.13,9946.92,753.461,947.853,6740.49,43.5399
176.15,8077,5243.52,9948.32,754.845,949.242,6741.89,44.9395
176.2,8078.39,5244.91,9949.72,756.229,950.631,6743.29,46.339
176.25,8079.78,5246.3,9951.12,757.614,952.02,6744.69,47.7386
176.3,8081.17,5247.69,9952.52,758.998,953.408,6746.08,49.1381
176.35,8082.56,5249.08,9953.92,760.382,954.797,6747.48,50.5377
176.4,8083.95,5250.47,9955.31,761.767,956.186,6748.88,51.9372
176.45,8085.34,5251.86,9956.71,763.151,957.575,6750.28,53.3367
176.5,8086.73,5253.25,9958.11,764.535,958.964,6751.68,54.7363
176.55,8088.11,5254.65,9959.51,765.92,960.353,6753.08,56.1358
176.6,8089.5,5256.04,9960.91,767.304,961.742,6754.48,57.5354
176.65,8090.89,5257.43,9962.31,768.688,963.131,6755.87,58.9349
176.7,8092.28,5258.82,9963.71,770.073,964.52,6757.27,60.3344
176.75,8093.67,5260.21,9965.11,771.457,965.908,6758.67,61.734
176.8,8095.06,5261.6,9966.5,772.841,967.297,6760.07,63.1335
176.85,8096.45,5262.99,9967.9,774.226,968.686,6761.47,64.5331
176.9,8097.84,5264.38,9969.3,775.61,970.075,6762.87,65.9326
176.95,8099.23,5265.77,9970.7,776.994,971.464,6764.26,67.3321
177,8100.61,5267.17,9972.1,778.379,972.853,6765.66,68.7317
177.05,8102,5268.56,9973.5,779.763,974.242,6767.06,70.1312
177.1,8103.39,5269.95,9974.9,781.147,975.631,6768.46,71.5307
177.15,8104.78,5271.34,9976.3,782.532,977.02,6769.86,72.9303
177.2,8106.17,5272.73,9977.69,783.916,978.408,6771.26,74.3298
177.25,8107.56,5274.12,9979.09,785.3,979.797,6772.66,75.7293
177.3,8108.95,5275.51,9980.49,786.685,981.186,6774.05,77.1289
177.35,8110.34,5276.9,9981.89,788.069,982.575,6775.45,78.5284
177.4,8111.73,5278.29,9983.29,789.453,983.964,6776.85,79.928
177.45,8113.11,5279.69,9984.69,790.838,985.353,6778.25,81.3275
177.5,8114.5,5281.08,9986.09,792.222,986.742,6779.65,82.727
177.55,8115.89,5282.47,9987.49,793.606,988.131,6781.05,84.1266
177.6,8117.28,5283.86,9988.89,794.991,989.52,6782.44,85.5261
177.65,8118.67,5285.25,9990.28,796.375,990.908,6783.84,86.9256
177.7,8120.06,5286.64,9991.68,797.759,992.297,6785.24,88.3252
177.75,8121.45,5288.03,9993.08,799.144,993.686,6786.64,89.7247
177.8,8122.84,5289.42,9994.48,800.528,995.075,6788.04,91.1242
177.85,8124.23,5290.82,9995.88,801.913,996.464,6789.44,92.5237
177.9,8125.61,5292.21,9997.28,803.297,997.853,6790.84,93.9233
177.95,8127,5293.6,9998.68,804.681,999.242,6792.23,95.3228
178,8128.39,5294.99,0.075097,806.066,1000.63,6793.63,96.7223
178.05,8129.78,5296.38,1.47386,807.45,1002.02,6795.03,98.1219
178.1,8131.17,5297.77,2.87262,808.834,1003.41,6796.43,99.5214
178.15,8132.56,5299.16,4.27138,810.219,1004.8,6797.83,100.921
178.2,8133.95,5300.55,5.67014,811.603,1006.19,6799.23,102.32
178.25,8135.34,5301.94,7.0689,812.987,1007.58,6800.62,103.72
178.3,8136.73,5303.34,8.46766,814.372,1008.96,6802.02,105.12
178.35,8138.11,5304.73,9.86642,815.756,1010.35,6803.42,106.519
178.4,8139.5,5306.12,11.2652,817.14,1011.74,6804.82,107.919
178.45,8140.89,5307.51,12.6639,818.525,1013.13,6806.22,109.318
178.5,8142.28,5308.9,14.0627,819.909,1014.52,6807.62,110.718
178.55,8143.67,5310.29,15.4615,821.293,1015.91,6809.02,112.117
178.6,8145.06,5311.68,16.8602,822.678,1017.3,6810.41,113.517
178.65,8146.45,5313.07,18.259,824.062,1018.69,6811.81,114.916
178.7,8147.84,5314.46,19.6577,825.446,1020.08,6813.21,116.316
178.75,8149.23,5315.86,21.0565,826.831,1021.46,6814.61,117.715
178.8,8150.61,5317.25,22.4552,828.215,1022.85,6816.01,119.115
178.85,8152,5318.64,23.854,829.6,1024.24,6817.41,120.514
178.9,8153.39,5320.03,25.2528,830.984,1025.63,6818.8,121.914
178.95,8154.78,5321.42,26.6515,832.368,1027.02,6820.2,123.313
179,8156.17,5322.81,28.0503,833.753,1028.41,6821.6,124.713
179.05,8157.56,5324.2,29.449,835.137,1029.8,6823,126.112
179.1,8158.95,5325.59,30.8478,836.521,1031.19,6824.4,127.512
