time,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14
82.95,8072.41,8131.12,1289.38,2864.7,3260.79,5155.06,150.768,5303.93,6265.42,919.631,1465.83,7340.71,4335.28,7196.72
83,8073.8,8132.51,1290.77,2866.09,3262.18,5156.46,152.159,5305.32,6266.81,921.02,1467.22,7342.1,4336.68,7198.11
83.05,8075.18,8133.9,1292.16,2867.48,3263.57,5157.86,153.55,5306.71,6268.2,922.408,1468.61,7343.49,4338.07,7199.5
83.1,8076.57,8135.29,1293.55,2868.86,3264.96,5159.26,154.94,5308.1,6269.59,923.797,1470,7344.89,4339.46,7200.89
83.15,8077.96,8136.68,1294.93,2870.25,3266.35,5160.66,156.331,5309.49,6270.99,925.185,1471.39,7346.28,4340.85,7202.28
83.2,8079.34,8138.06,1296.32,2871.64,3267.74,5162.06,157.722,5310.88,6272.38,926.573,1472.78,7347.67,4342.24,7203.67
83.25,8080.73,8139.45,1297.71,2873.03,3269.13,5163.46,159.113,5312.27,6273.77,927.962,1474.17,7349.06,4343.63,7205.05
83.3,8082.11,8140.84,1299.1,2874.42,3270.52,5164.85,160.503,5313.65,6275.16,929.35,1475.56,7350.45,4345.02,7206.44
83.35,8083.5,8142.23,1300.48,2875.81,3271.9,5166.25,161.894,5315.04,6276.55,930.739,1476.95,7351.84,4346.41,7207.83
83.4,8084.89,8143.62,1301.87,2877.2,3273.29,5167.65,163.285,5316.43,6277.95,932.127,1478.34,7353.23,4347.8,7209.22
83.45,8086.27,8145.01,1303.26,2878.59,3274.68,5169.05,164.676,5317.82,6279.34,933.516,1479.73,7354.62,4349.19,7210.61
83.5,8087.66,8146.4,1304.65,2879.98,3276.07,5170.45,166.067,5319.21,6280.73,934.904,1481.12,7356.01,4350.58,7212
83.55,8089.04,8147.79,1306.03,2881.37,3277.46,5171.85,167.457,5320.6,6282.12,936.292,1482.51,7357.4,4351.97,7213.39
83.6,8090.43,8149.18,1307.42,2882.76,3278.85,5173.25,168.848,5321.99,6283.52,937.681,1483.9,7358.8,4353.36,7214.78
83.65,8091.82,8150.56,1308.81,2884.15,3280.24,5174.65,170.239,5323.38,6284.91,939.069,1485.29,7360.19,4354.75,7216.17
83.7,8093.2,8151.95,1310.2,2885.54,3281.63,5176.05,171.63,5324.77,6286.3,940.458,1486.68,7361.58,4356.14,7217.55
83.75,8094.59,8153.34,1311.58,2886.93,3283.02,5177.45,173.02,5326.15,6287.69,941.846,1488.07,7362.97,4357.53,7218.94
83.8,8095.97,8154.73,1312.97,2888.32,3284.4,5178.84,174.411,5327.54,6289.08,943.235,1489.46,7364.36,4358.92,7220.33
83.85,8097.36,8156.12,1314.36,2889.71,3285.79,5180.24,175.802,5328.93,6290.48,944.623,1490.85,7365.75,4360.32,7221.72
83.9,8098.75,8157.51,1315.75,2891.1,3287.18,5181.64,177.193,5330.32,6291.87,946.012,1492.24,7367.14,4361.71,7223.11
83.95,8100.13,8158.9,1317.13,2892.49,3288.57,5183.04,178.583,5331.71,6293.26,947.4,1493.63,7368.53,4363.1,7224.5
84,8101.52,8160.29,1318.52,2893.88,3289.96,5184.44,179.974,5333.1,6294.65,948.788,1495.01,7369.92,4364.49,7225.89
84.05,8102.9,8161.68,1319.91,2895.27,3291.35,5185.84,181.365,5334.49,6296.05,950.177,1496.4,7371.31,4365.88,7227.28
84.1,8104.29,8163.06,1321.3,2896.66,3292.74,5187.24,182.756,5335.88,6297.44,951.565,1497.79,7372.7,4367.27,7228.67
84.15,8105.68,8164.45,1322.68,2898.05,3294.13,5188.64,184.147,5337.27,6298.83,952.954,1499.18,7374.1,4368.66,7230.05
84.2,8107.06,8165.84,1324.07,2899.44,3295.52,5190.04,185.537,5338.65,6300.22,954.342,1500.57,7375.49,4370.05,7231.44
84.25,8108.45,8167.23,1325.46,2900.83,3296.9,5191.44,186.928,5340.04,6301.61,955.731,1501.96,7376.88,4371.44,7232.83
84.3,8109.83,8168.62,1326.85,2902.22,3298.29,5192.83,188.319,5341.43,6303.01,957.119,1503.35,7378.27,4372.83,7234.22
84.35,8111.22,8170.01,1328.24,2903.61,3299.68,5194.23,189.71,5342.82,6304.4,958.508,1504.74,7379.66,4374.22,7235.61
84.4,8112.6,8171.4,1329.62,2905,3301.07,5195.63,191.1,5344.21,6305.79,959.896,1506.13,7381.05,4375.61,7237
84.45,8113.99,8172.79,1331.01,2906.39,3302.46,5197.03,192.491,5345.6,6307.18,961.284,1507.52,7382.44,4377,7238.39
84.5,8115.38,8174.18,1332.4,2907.77,3303.85,5198.43,193.882,5346.99,6308.58,962.673,1508.91,7383.83,4378.39,7239.78
84.55,8116.76,8175.56,1333.79,2909.16,3305.24,5199.83,195.273,5348.38,6309.97,964.061,1510.3,7385.22,4379.78,7241.17
84.6,8118.15,8176.95,1335.17,2910.55,3306.63,5201.23,196.663,5349.77,6311.36,965.45,1511.69,7386.61,4381.17,7242.55
84.65,8119.53,8178.34,1336.56,2911.94,3308.02,5202.63,198.054,5351.15,6312.75,966.838,1513.08,7388.01,4382.57,7243.94
84.7,8120.92,8179.73,1337.95,2913.33,3309.4,5204.03,199.445,5352.54,6314.14,968.227,1514.47,7389.4,4383.96,7245.33
84.75,8122.31,8181.12,1339.34,2914.72,3310.79,5205.43,200.836,5353.93,6315.54,969.615,1515.86,7390.79,4385.35,7246.72
84.8,8123.69,8182.51,1340.72,2916.11,3312.18,5206.83,202.227,5355.32,6316.93,971.003,1517.25,7392.18,4386.74,7248.11
84.85,8125.08,8183.9,1342.11,2917.5,3313.57,5208.22,203.617,5356.71,6318.32,972.392,1518.64,7393.57,4388.13,7249.5
84.9,8126.46,8185.29,1343.5,2918.89,3314.96,5209.62,205.008,5358.1,6319.71,973.78,1520.03,7394.96,4389.52,7250.89
84.95,8127.85,8186.68,1344.89,2920.28,3316.35,5211.02,206.399,5359.49,6321.1,975.169,1521.42,7396.35,4390.91,7252.28
85,8129.24,8188.06,1346.27,2921.67,3317.74,5212.42,207.79,5360.88,6322.5,976.557,1522.81,7397.74,4392.3,7253.67
85.05,8130.62,8189.45,1347.66,2923.06,3319.13,5213.82,209.18,5362.27,6323.89,977.946,1524.2,7399.13,4393.69,7255.05
85.1,8132.01,8190.84,1349.05,2924.45,3320.52,5215.22,210.571,5363.65,6325.28,979.334,1525.59,7400.52,4395.08,7256.44
85.15,8133.39,8192.23,1350.44,2925.84,3321.9,5216.62,211.962,5365.04,6326.67,980.723,1526.98,7401.91,4396.47,7257.83
85.2,8134.78,8193.62,1351.82,2927.23,3323.29,5218.02,213.353,5366.43,6328.07,982.111,1528.37,7403.31,4397.86,7259.22
85.25,8136.17,8195.01,1353.21,2928.62,3324.68,5219.42,214.743,5367.82,6329.46,983.499,1529.76,7404.7,4399.25,7260.61
85.3,8137.55,8196.4,1354.6,2930.01,3326.07,5220.82,216.134,5369.21,6330.85,984.888,1531.15,7406.09,4400.64,7262
85.35,8138.94,8197.79,1355.99,2931.4,3327.46,5222.21,217.525,5370.6,6332.24,986.276,1532.54,7407.48,4402.03,7263.39
85.4,8140.32,8199.18,1357.37,2932.79,3328.85,5223.61,218.916,5371.99,6333.63,987.665,1533.93,7408.87,4403.42,7264.78
85.45,8141.71,8200.56,1358.76,2934.18,3330.24,5225.01,220.307,5373.38,6335.03,989.053,1535.32,7410.26,4404.81,7266.17
85.5,8143.1,8201.95,1360.15,2935.57,3331.63,5226.41,221.697,5374.77,6336.42,990.442,1536.71,7411.65,4406.21,7267.55
85.55,8144.48,8203.34,1361.54,2936.96,3333.02,5227.81,223.088,5376.15,6337.81,991.83,1538.1,7413.04,4407.6,7268.94
85.6,8145.87,8204.73,1362.92,2938.35,3334.4,5229.21,224.479,5377.54,6339.2,993.218,1539.49,7414.43,4408.99,7270.33
85.65,8147.25,8206.12,1364.31,2939.74,3335.79,5230.61,225.87,5378.93,6340.6,994.607,1540.88,7415.82,4410.38,7271.72
85.7,8148.64,8207.51,1365.7,2941.13,3337.18,5232.01,227.26,5380.32,6341.99,995.995,1542.27,7417.22,4411.77,7273.11
85.75,8150.03,8208.9,1367.09,2942.52,3338.57,5233.41,228.651,5381.71,6343.38,997.384,1543.66,7418.61,4413.16,7274.5
85.8,8151.41,8210.29,1368.47,2943.91,3339.96,5234.81,230.042,5383.1,6344.77,998.772,1545.05,7420,4414.55,7275.89
85.85,8152.8,8211.68,1369.86,2945.3,3341.35,5236.2,231.433,5384.49,6346.16,1000.16,1546.44,7421.39,4415.94,7277.28
85.9,8154.18,8213.06,1371.25,2946.68,3342.74,5237.6,232.823,5385.88,6347.56,1001.55,1547.83,7422.78,4417.33,7278.67
85.95,8155.57,8214.45,1372.64,2948.07,3344.13,5239,234.214,5387.27,6348.95,1002.94,1549.22,7424.17,4418.72,7280.05
86,8156.96,8215.84,1374.02,2949.46,3345.52,5240.4,235.605,5388.65,6350.34,1004.33,1550.6,7425.56,4420.11,7281.44
86.05,8158.34,8217.23,1375.41,2950.85,3346.9,5241.8,236.996,5390.04,6351.73,1005.71,1551.99,7426.95,4421.5,7282.83
86.1,8159.73,8218.62,1376.8,2952.24,3348.29,5243.2,238.386,5391.43,6353.13,1007.1,1553.38,7428.34,4422.89,7284.22
86.15,8161.11,8220.01,1378.19,2953.63,3349.68,5244.6,239.777,5392.82,6354.52,1008.49,1554.77,7429.73,4424.28,7285.61
86.2,8162.5,8221.4,1379.58,2955.02,3351.07,5246,241.168,5394.21,6355.91,1009.88,1556.16,7431.12,4425.67,7287
86.25,8163.89,8222.79,1380.96,2956.41,3352.46,5247.4,242.559,5395.6,6357.3,1011.27,1557.55,7432.52,4427.06,7288.39
86.3,8165.27,8224.18,1382.35,2957.8,3353.85,5248.8,243.95,5396.99,6358.69,1012.66,1558.94,7433.91,4428.45,7289.78
86.35,8166.66,8225.56,1383.74,2959.19,3355.24,5250.2,245.34,5398.38,6360.09,1014.05,1560.33,7435.3,4429.85,7291.17
86.4,8168.04,8226.95,1385.13,2960.58,3356.63,5251.59,246.731,5399.77,6361.48,1015.43,1561.72,7436.69,4431.24,7292.55
86.45,8169.43,8228.34,1386.51,2961.97,3358.02,5252.99,248.122,5401.15,6362.87,1016.82,1563.11,7438.08,4432.63,7293.94
86.5,8170.82,8229.73,1387.9,2963.36,3359.4,5254.39,249.513,5402.54,6364.26,1018.21,1564.5,7439.47,4434.02,7295.33
86.55,8172.2,8231.12,1389.29,2964.75,3360.79,5255.79,250.903,5403.93,6365.65,1019.6,1565.89,7440.86,4435.41,7296.72
86.6,8173.59,8232.51,1390.68,2966.14,3362.18,5257.19,252.294,5405.32,6367.05,1020.99,1567.28,7442.25,4436.8,7298.11
86.65,8174.97,8233.9,1392.06,2967.53,3363.57,5258.59,253.685,5406.71,6368.44,1022.38,1568.67,7443.64,4438.19,7299.5
86.7,8176.36,8235.29,1393.45,2968.92,3364.96,5259.99,255.076,5408.1,6369.83,1023.76,1570.06,7445.03,4439.58,7300.89
86.75,8177.75,8236.68,1394.84,2970.31,3366.35,5261.39,256.466,5409.49,6371.22,1025.15,1571.45,7446.43,4440.97,7302.28
86.8,8179.13,8238.06,1396.23,2971.7,3367.74,5262.79,257.857,5410.88,6372.62,1026.54,1572.84,7447.82,4442.36,7303.67
86.85,8180.52,8239.45,1397.61,2973.09,3369.13,5264.19,259.248,5412.27,6374.01,1027.93,1574.23,7449.21,4443.75,7305.05
86.9,8181.9,8240.84,1399,2974.48,3370.52,5265.58,260.639,5413.65,6375.4,1029.32,1575.62,7450.6,4445.14,7306.44
86.95,8183.29,8242.23,1400.39,2975.87,3371.9,5266.98,262.03,5415.04,6376.79,1030.71,1577.01,7451.99,4446.53,7307.83
87,8184.68,8243.62,1401.78,2977.26,3373.29,5268.38,263.42,5416.43,6378.18,1032.09,1578.4,7453.38,4447.92,7309.22
87.05,8186.06,8245.01,1403.16,2978.65,3374.68,5269.78,264.811,5417.82,6379.58,1033.48,1579.79,7454.77,4449.31,7310.61
87.1,8187.45,8246.4,1404.55,2980.04,3376.07,5271.18,266.202,5419.21,6380.97,1034.87,1581.18,7456.16,4450.7,7312
87.15,8188.83,8247.79,1405.94,2981.43,3377.46,5272.58,267.593,5420.6,6382.36,1036.26,1582.57,7457.55,4452.09,7313.39
87.2,8190.22,8249.18,1407.33,2982.82,3378.85,5273.98,268.983,5421.99,6383.75,1037.65,1583.96,7458.94,4453.49,7314.78
87.25,8191.61,8250.56,1408.71,2984.21,3380.24,5275.38,270.374,5423.38,6385.15,1039.04,1585.35,7460.33,4454.88,7316.17
87.3,8192.99,8251.95,1410.1,2985.59,3381.63,5276.78,271.765,5424.77,6386.54,1040.43,1586.74,7461.73,4456.27,7317.55
87.35,8194.38,8253.34,1411.49,2986.98,3383.02,5278.18,273.156,5426.15,6387.93,1041.81,1588.13,7463.12,4457.66,7318.94
87.4,8195.76,8254.73,1412.88,2988.37,3384.4,5279.58,274.546,5427.54,6389.32,1043.2,1589.52,7464.51,4459.05,7320.33
87.45,8197.15,8256.12,1414.26,2989.76,3385.79,5280.97,275.937,5428.93,6390.71,1044.59,1590.91,7465.9,4460.44,7321.72
87.5,8198.53,8257.51,1415.65,2991.15,3387.18,5282.37,277.328,5430.32,6392.11,1045.98,1592.3,7467.29,4461.83,7323.11
87.55,8199.92,8258.9,1417.04,2992.54,3388.57,5283.77,278.719,5431.71,6393.5,1047.37,1593.69,7468.68,4463.22,7324.5
87.6,8201.31,8260.29,1418.43,2993.93,3389.96,5285.17,280.109,5433.1,6394.89,1048.76,1595.08,7470.07,4464.61,7325.89
87.65,8202.69,8261.68,1419.81,2995.32,3391.35,5286.57,281.5,5434.49,6396.28,1050.14,1596.47,7471.46,4466,7327.28
87.7,8204.08,8263.06,1421.2,2996.71,3392.74,5287.97,282.891,5435.88,6397.67,1051.53,1597.86,7472.85,4467.39,7328.67
87.75,8205.46,8264.45,1422.59,2998.1,3394.13,5289.37,284.282,5437.27,6399.07,1052.92,1599.25,7474.24,4468.78,7330.05
87.8,8206.85,8265.84,1423.98,2999.49,3395.52,5290.77,285.673,5438.65,6400.46,1054.31,1600.64,7475.64,4470.17,7331.44
87.85,8208.24,8267.23,1425.37,3000.88,3396.9,5292.17,287.063,5440.04,6401.85,1055.7,1602.03,7477.03,4471.56,7332.83
87.9,8209.62,8268.62,1426.75,3002.27,3398.29,5293.57,288.454,5441.43,6403.24,1057.09,1603.42,7478.42,4472.95,7334.22
87.95,8211.01,8270.01,1428.14,3003.66,3399.68,5294.96,289.845,5442.82,6404.64,1058.48,1604.81,7479.81,4474.34,7335.61
88,8212.39,8271.4,1429.53,3005.05,3401.07,5296.36,291.236,5444.21,6406.03,1059.86,1606.2,7481.2,4475.73,7337
88.05,8213.78,8272.79,1430.92,3006.44,3402.46,5297.76,292.626,5445.6,6407.42,1061.25,1607.59,7482.59,4477.13,7338.39
88.1,8215.17,8274.18,1432.3,3007.83,3403.85,5299.16,294.017,5446.99,6408.81,1062.64,1608.97,7483.98,4478.52,7339.78
88.15,8216.55,8275.56,1433.69,3009.22,3405.24,5300.56,295.408,5448.38,6410.2,1064.03,1610.36,7485.37,4479.91,7341.17
88.2,8217.94,8276.95,1435.08,3010.61,3406.63,5301.96,296.799,5449.77,6411.6,1065.42,1611.75,7486.76,4481.3,7342.55
88.25,8219.32,8278.34,1436.47,3012,3408.02,5303.36,298.189,5451.15,6412.99,1066.81,1613.14,7488.15,4482.69,7343.94
88.3,8220.71,8279.73,1437.85,3013.39,3409.4,5304.76,299.58,5452.54,6414.38,1068.19,1614.53,7489.55,4484.08,7345.33
88.35,8222.1,8281.12,1439.24,3014.78,3410.79,5306.16,300.971,5453.93,6415.77,1069.58,1615.92,7490.94,4485.47,7346.72
88.4,8223.48,8282.51,1440.63,3016.17,3412.18,5307.56,302.362,5455.32,6417.17,1070.97,1617.31,7492.33,4486.86,7348.11
88.45,8224.87,8283.9,1442.02,3017.56,3413.57,5308.96,303.752,5456.71,6418.56,1072.36,1618.7,7493.72,4488.25,7349.5
88.5,8226.25,8285.29,1443.4,3018.95,3414.96,5310.35,305.143,5458.1,6419.95,1073.75,1620.09,7495.11,4489.64,7350.89
88.55,8227.64,8286.68,1444.79,3020.34,3416.35,5311.75,306.534,5459.49,6421.34,1075.14,1621.48,7496.5,4491.03,7352.28
88.6,8229.03,8288.06,1446.18,3021.73,3417.74,5313.15,307.925,5460.88,6422.73,1076.52,1622.87,7497.89,4492.42,7353.67
88.65,8230.41,8289.45,1447.57,3023.12,3419.13,5314.55,309.316,5462.27,6424.13,1077.91,1624.26,7499.28,4493.81,7355.05
88.7,8231.8,8290.84,1448.95,3024.51,3420.52,5315.95,310.706,5463.65,6425.52,1079.3,1625.65,7500.67,4495.2,7356.44
88.75,8233.18,8292.23,1450.34,3025.89,3421.9,5317.35,312.097,5465.04,6426.91,1080.69,1627.04,7502.06,4496.59,7357.83
88.8,8234.57,8293.62,1451.73,3027.28,3423.29,5318.75,313.488,5466.43,6428.3,1082.08,1628.43,7503.45,4497.98,7359.22
88.85,8235.96,8295.01,1453.12,3028.67,3424.68,5320.15,314.879,5467.82,6429.7,1083.47,1629.82,7504.85,4499.37,7360.61
88.9,8237.34,8296.4,1454.5,3030.06,3426.07,5321.55,316.269,5469.21,6431.09,1084.86,1631.21,7506.24,4500.77,7362
88.95,8238.73,8297.79,1455.89,3031.45,3427.46,5322.95,317.66,5470.6,6432.48,1086.24,1632.6,7507.63,4502.16,7363.39
89,8240.11,8299.18,1457.28,3032.84,3428.85,5324.34,319.051,5471.99,6433.87,1087.63,1633.99,7509.02,4503.55,7364.78
89.05,8241.5,8300.56,1458.67,3034.23,3430.24,5325.74,320.442,5473.38,6435.26,1089.02,1635.38,7510.41,4504.94,7366.17
89.1,8242.89,8301.95,1460.05,3035.62,3431.63,5327.14,321.832,5474.77,6436.66,1090.41,1636.77,7511.8,4506.33,7367.55
89.15,8244.27,8303.34,1461.44,3037.01,3433.02,5328.54,323.223,5476.15,6438.05,1091.8,1638.16,7513.19,4507.72,7368.94
89.2,8245.66,8304.73,1462.83,3038.4,3434.4,5329.94,324.614,5477.54,6439.44,1093.19,1639.55,7514.58,4509.11,7370.33
89.25,8247.04,8306.12,1464.22,3039.79,3435.79,5331.34,326.005,5478.93,6440.83,1094.57,1640.94,7515.97,4510.5,7371.72
89.3,8248.43,8307.51,1465.6,3041.18,3437.18,5332.74,327.395,5480.32,6442.22,1095.96,1642.33,7517.36,4511.89,7373.11
89.35,8249.82,8308.9,1466.99,3042.57,3438.57,5334.14,328.786,5481.71,6443.62,1097.35,1643.72,7518.76,4513.28,7374.5
89.4,8251.2,8310.29,1468.38,3043.96,3439.96,5335.54,330.177,5483.1,6445.01,1098.74,1645.11,7520.15,4514.67,7375.89
89.45,8252.59,8311.68,1469.77,3045.35,3441.35,5336.94,331.568,5484.49,6446.4,1100.13,1646.5,7521.54,4516.06,7377.28
89.5,8253.97,8313.06,1471.16,3046.74,3442.74,5338.34,332.958,5485.88,6447.79,1101.52,1647.89,7522.93,4517.45,7378.67
89.55,8255.36,8314.45,1472.54,3048.13,3444.13,5339.73,334.349,5487.27,6449.19,1102.91,1649.28,7524.32,4518.84,7380.05
89.6,8256.75,8315.84,1473.93,3049.52,3445.52,5341.13,335.74,5488.65,6450.58,1104.29,1650.67,7525.71,4520.23,7381.44
89.65,8258.13,8317.23,1475.32,3050.91,3446.9,5342.53,337.131,5490.04,6451.97,1105.68,1652.06,7527.1,4521.62,7382.83
89.7,8259.52,8318.62,1476.71,3052.3,3448.29,5343.93,338.522,5491.43,6453.36,1107.07,1653.45,7528.49,4523.01,7384.22
89.75,8260.9,8320.01,1478.09,3053.69,3449.68,5345.33,339.912,5492.82,6454.75,1108.46,1654.84,7529.88,4524.41,7385.61
89.8,8262.29,8321.4,1479.48,3055.08,3451.07,5346.73,341.303,5494.21,6456.15,1109.85,1656.23,7531.27,4525.8,7387
89.85,8263.68,8322.79,1480.87,3056.47,3452.46,5348.13,342.694,5495.6,6457.54,1111.24,1657.62,7532.67,4527.19,7388.39
89.9,8265.06,8324.18,1482.26,3057.86,3453.85,5349.53,344.085,5496.99,6458.93,1112.62,1659.01,7534.06,4528.58,7389.78
89.95,8266.45,8325.56,1483.64,3059.25,3455.24,5350.93,345.475,5498.38,6460.32,1114.01,1660.4,7535.45,4529.97,7391.17
90,8267.83,8326.95,1485.03,3060.64,3456.63,5352.33,346.866,5499.77,6461.72,1115.4,1661.79,7536.84,4531.36,7392.55
90.05,8269.22,8328.34,1486.42,3062.03,3458.02,5353.73,348.257,5501.15,6463.11,1116.79,1663.18,7538.23,4532.75,7393.94
90.1,8270.61,8329.73,1487.81,3063.42,3459.4,5355.12,349.648,5502.54,6464.5,1118.18,1664.57,7539.62,4534.14,7395.33
90.15,8271.99,8331.12,1489.19,3064.81,3460.79,5356.52,351.038,5503.93,6465.89,1119.57,1665.96,7541.01,4535.53,7396.72
90.2,8273.38,8332.51,1490.58,3066.2,3462.18,5357.92,352.429,5505.32,6467.28,1120.95,1667.35,7542.4,4536.92,7398.11
90.25,8274.76,8333.9,1491.97,3067.58,3463.57,5359.32,353.82,5506.71,6468.68,1122.34,1668.74,7543.79,4538.31,7399.5
90.3,8276.15,8335.29,1493.36,3068.97,3464.96,5360.72,355.211,5508.1,6470.07,1123.73,1670.12,7545.18,4539.7,7400.89
90.35,8277.54,8336.68,1494.74,3070.36,3466.35,5362.12,356.601,5509.49,6471.46,1125.12,1671.51,7546.57,4541.09,7402.28
90.4,8278.92,8338.06,1496.13,3071.75,3467.74,5363.52,357.992,5510.88,6472.85,1126.51,1672.9,7547.97,4542.48,7403.67
90.45,8280.31,8339.45,1497.52,3073.14,3469.13,5364.92,359.383,5512.27,6474.24,1127.9,1674.29,7549.36,4543.87,7405.05
90.5,8281.69,8340.84,1498.91,3074.53,3470.52,5366.32,360.774,5513.65,6475.64,1129.29,1675.68,7550.75,4545.26,7406.44
90.55,8283.08,8342.23,1500.29,3075.92,3471.9,5367.72,362.164,5515.04,6477.03,1130.67,1677.07,7552.14,4546.66,7407.83
90.6,8284.47,8343.62,1501.68,3077.31,3473.29,5369.11,363.555,5516.43,6478.42,1132.06,1678.46,7553.53,4548.05,7409.22
90.65,8285.85,8345.01,1503.07,3078.7,3474.68,5370.51,364.946,5517.82,6479.81,1133.45,1679.85,7554.92,4549.44,7410.61
90.7,8287.24,8346.4,1504.46,3080.09,3476.07,5371.91,366.337,5519.21,6481.21,1134.84,1681.24,7556.31,4550.83,7412
90.75,8288.62,8347.79,1505.84,3081.48,3477.46,5373.31,367.728,5520.6,6482.6,1136.23,1682.63,7557.7,4552.22,7413.39
90.8,8290.01,8349.18,1507.23,3082.87,3478.85,5374.71,369.118,5521.99,6483.99,1137.62,1684.02,7559.09,4553.61,7414.78
90.85,8291.4,8350.56,1508.62,3084.26,3480.24,5376.11,370.509,5523.38,6485.38,1139,1685.41,7560.48,4555,7416.17
90.9,8292.78,8351.95,1510.01,3085.65,3481.63,5377.51,371.9,5524.77,6486.77,1140.39,1686.8,7561.88,4556.39,7417.55
90.95,8294.17,8353.34,1511.4,3087.04,3483.02,5378.91,373.291,5526.15,6488.17,1141.78,1688.19,7563.27,4557.78,7418.94
91,8295.55,8354.73,1512.78,3088.43,3484.4,5380.31,374.681,5527.54,6489.56,1143.17,1689.58,7564.66,4559.17,7420.33
91.05,8296.94,8356.12,1514.17,3089.82,3485.79,5381.71,376.072,5528.93,6490.95,1144.56,1690.97,7566.05,4560.56,7421.72
91.1,8298.33,8357.51,1515.56,3091.21,3487.18,5383.11,377.463,5530.32,6492.34,1145.95,1692.36,7567.44,4561.95,7423.11
91.15,8299.71,8358.9,1516.95,3092.6,3488.57,5384.5,378.854,5531.71,6493.74,1147.33,1693.75,7568.83,4563.34,7424.5
91.2,8301.1,8360.29,1518.33,3093.99,3489.96,5385.9,380.244,5533.1,6495.13,1148.72,1695.14,7570.22,4564.73,7425.89
91.25,8302.48,8361.68,1519.72,3095.38,3491.35,5387.3,381.635,5534.49,6496.52,1150.11,1696.53,7571.61,4566.12,7427.28
91.3,8303.87,8363.06,1521.11,3096.77,3492.74,5388.7,383.026,5535.88,6497.91,1151.5,1697.92,7573,4567.51,7428.67
91.35,8305.26,8364.45,1522.5,3098.16,3494.13,5390.1,384.417,5537.27,6499.3,1152.89,1699.31,7574.39,4568.9,7430.05
91.4,8306.64,8365.84,1523.88,3099.55,3495.52,5391.5,385.807,5538.65,6500.7,1154.28,1700.7,7575.79,4570.3,7431.44
91.45,8308.03,8367.23,1525.27,3100.94,3496.9,5392.9,387.198,5540.04,6502.09,1155.67,1702.09,7577.18,4571.69,7432.83
91.5,8309.41,8368.62,1526.66,3102.33,3498.29,5394.3,388.589,5541.43,6503.48,1157.05,1703.48,7578.57,4573.08,7434.22
91.55,8310.8,8370.01,1528.05,3103.72,3499.68,5395.7,389.98,5542.82,6504.87,1158.44,1704.87,7579.96,4574.47,7435.61
91.6,8312.19,8371.4,1529.43,3105.11,3501.07,5397.1,391.37,5544.21,6506.26,1159.83,1706.26,7581.35,4575.86,7437
91.65,8313.57,8372.79,1530.82,3106.5,3502.46,5398.49,392.761,5545.6,6507.66,1161.22,1707.65,7582.74,4577.25,7438.39
91.7,8314.96,8374.18,1532.21,3107.89,3503.85,5399.89,394.152,5546.99,6509.05,1162.61,1709.04,7584.13,4578.64,7439.78
91.75,8316.34,8375.56,1533.6,3109.27,3505.24,5401.29,395.543,5548.38,6510.44,1164,1710.43,7585.52,4580.03,7441.17
91.8,8317.73,8376.95,1534.98,3110.66,3506.63,5402.69,396.933,5549.77,6511.83,1165.38,1711.82,7586.91,4581.42,7442.55
91.85,8319.12,8378.34,1536.37,3112.05,3508.02,5404.09,398.324,5551.15,6513.23,1166.77,1713.21,7588.3,4582.81,7443.94
91.9,8320.5,8379.73,1537.76,3113.44,3509.4,5405.49,399.715,5552.54,6514.62,1168.16,1714.6,7589.7,4584.2,7445.33
91.95,8321.89,8381.12,1539.15,3114.83,3510.79,5406.89,401.106,5553.93,6516.01,1169.55,1715.99,7591.09,4585.59,7446.72
92,8323.27,8382.51,1540.53,3116.22,3512.18,5408.29,402.497,5555.32,6517.4,1170.94,1717.38,7592.48,4586.98,7448.11
92.05,8324.66,8383.9,1541.92,3117.61,3513.57,5409.69,403.887,5556.71,6518.79,1172.33,1718.77,7593.87,4588.37,7449.5
92.1,8326.05,8385.29,1543.31,3119,3514.96,5411.09,405.278,5558.1,6520.19,1173.72,1720.16,7595.26,4589.76,7450.89
92.15,8327.43,8386.68,1544.7,3120.39,3516.35,5412.49,406.669,5559.49,6521.58,1175.1,1721.55,7596.65,4591.15,7452.28
92.2,8328.82,8388.06,1546.09,3121.78,3517.74,5413.88,408.06,5560.88,6522.97,1176.49,1722.94,7598.04,4592.54,7453.67
92.25,8330.2,8389.45,1547.47,3123.17,3519.13,5415.28,409.45,5562.27,6524.36,1177.88,1724.33,7599.43,4593.94,7455.05
92.3,8331.59,8390.84,1548.86,3124.56,3520.52,5416.68,410.841,5563.65,6525.76,1179.27,1725.72,7600.82,4595.33,7456.44
92.35,8332.98,8392.23,1550.25,3125.95,3521.9,5418.08,412.232,5565.04,6527.15,1180.66,1727.11,7602.21,4596.72,7457.83
92.4,8334.36,8393.62,1551.64,3127.34,3523.29,5419.48,413.623,5566.43,6528.54,1182.05,1728.5,7603.61,4598.11,7459.22
92.45,8335.75,8395.01,1553.02,3128.73,3524.68,5420.88,415.013,5567.82,6529.93,1183.43,1729.89,7605,4599.5,7460.61
92.5,8337.13,8396.4,1554.41,3130.12,3526.07,5422.28,416.404,5569.21,6531.32,1184.82,1731.28,7606.39,4600.89,7462
